review_id,review_text,predicted_sentiment,probability_positive,probability_negative,probability_neutral,dataset,price_range,meal_type,review_stars
19432,Absolutely delicious food and great service.,positive,0.723,0.065,0.213,Restaurant Reviews (Bakeoff),$$,Takeout,4.2
19433,The portion was small and overpriced.,negative,0.918,0.046,0.036,Restaurant Reviews (Bakeoff),$,Breakfast,3.2
19434,Wonderful experience from start to finish.,positive,0.634,0.159,0.207,Restaurant Reviews (Bakeoff),$$$$,Breakfast,1.4
19435,The quality exceeded all expectations.,positive,0.564,0.128,0.308,Restaurant Reviews (Bakeoff),$$$$,Lunch,1.5
19436,Complete rip-off for the price.,negative,0.573,0.249,0.178,Restaurant Reviews (Bakeoff),$$,Breakfast,4.4
19437,The meal was standard but nothing memorable.,neutral,0.537,0.247,0.216,Restaurant Reviews (Bakeoff),$$,Takeout,4.2
19438,Wonderful experience from start to finish.,positive,0.785,0.102,0.113,Restaurant Reviews (Bakeoff),$$$$,Brunch,2.8
19439,"Not impressed, not disappointed - just reasonable.",neutral,0.691,0.17,0.139,Restaurant Reviews (Bakeoff),$$,Breakfast,2.5
19440,The dessert is to die for!,positive,0.635,0.292,0.073,Restaurant Reviews (Bakeoff),$$$,Takeout,4.8
19441,The portion was small and overpriced.,negative,0.522,0.33,0.148,Restaurant Reviews (Bakeoff),$$,Lunch,2.0
19442,Terrible experience - extremely disappointing.,negative,0.64,0.186,0.174,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.3
19443,Best meal in town!,positive,0.609,0.146,0.245,Restaurant Reviews (Bakeoff),$$,Lunch,1.8
19444,Wonderful experience from start to finish.,positive,0.621,0.36,0.019,Restaurant Reviews (Bakeoff),$$$$,Dinner,3.6
19445,Absolutely delicious food and great service.,positive,0.623,0.267,0.11,Restaurant Reviews (Bakeoff),$,Breakfast,3.8
19446,The service was slow and the food was disappointing.,negative,0.597,0.025,0.378,Restaurant Reviews (Bakeoff),$$,Brunch,3.8
19447,Terrible experience - extremely disappointing.,negative,0.685,0.124,0.191,Restaurant Reviews (Bakeoff),$$,Brunch,2.8
19448,I'm very happy with everything here.,positive,0.57,0.208,0.222,Restaurant Reviews (Bakeoff),$,Brunch,3.2
19449,The food was incredible!,positive,0.659,0.057,0.284,Restaurant Reviews (Bakeoff),$$,Brunch,2.1
19450,The staff was friendly and the food was flawless.,positive,0.73,0.126,0.144,Restaurant Reviews (Bakeoff),$$$,Lunch,3.0
19451,The dessert is to die for!,positive,0.717,0.259,0.024,Restaurant Reviews (Bakeoff),$$$$,Dinner,4.1
19452,I'm very happy with everything here.,positive,0.878,0.068,0.054,Restaurant Reviews (Bakeoff),$$,Takeout,4.6
19453,"I've had better, I've had worse.",neutral,0.864,0.046,0.09,Restaurant Reviews (Bakeoff),$$$,Breakfast,2.3
19454,Can't recommend this place enough!,positive,0.792,0.105,0.102,Restaurant Reviews (Bakeoff),$$$,Lunch,4.3
19455,"Save your money, this place is horrible.",negative,0.716,0.061,0.223,Restaurant Reviews (Bakeoff),$$,Breakfast,4.0
19456,I'm very happy with everything here.,positive,0.795,0.117,0.088,Restaurant Reviews (Bakeoff),$$$,Dinner,4.9
19457,Absolutely delicious food and great service.,positive,0.683,0.214,0.104,Restaurant Reviews (Bakeoff),$,Takeout,3.0
19458,The food was greasy.,negative,0.879,0.081,0.04,Restaurant Reviews (Bakeoff),$,Dinner,4.5
19459,I'm very happy with everything here.,positive,0.626,0.096,0.277,Restaurant Reviews (Bakeoff),$$$$,Takeout,4.7
19460,What a great hidden gem!,positive,0.757,0.06,0.183,Restaurant Reviews (Bakeoff),$,Breakfast,1.9
19461,Worst meal I've ever had.,negative,0.693,0.105,0.202,Restaurant Reviews (Bakeoff),$$$$,Brunch,3.3
19462,Best meal in town!,positive,0.665,0.18,0.155,Restaurant Reviews (Bakeoff),$$$,Dinner,3.9
19463,The food tasted like garbage.,negative,0.683,0.142,0.175,Restaurant Reviews (Bakeoff),$$$,Takeout,1.3
19464,"It's an average place, nothing more.",neutral,0.752,0.13,0.117,Restaurant Reviews (Bakeoff),$$$,Breakfast,3.1
19465,"Save your money, this place is disappointing.",negative,0.571,0.206,0.222,Restaurant Reviews (Bakeoff),$$$,Lunch,2.4
19466,Disgusting - never coming back.,negative,0.66,0.185,0.155,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.1
19467,Can't recommend this place enough!,positive,0.576,0.191,0.233,Restaurant Reviews (Bakeoff),$$,Lunch,2.9
19468,Wonderful experience from start to finish.,positive,0.72,0.232,0.048,Restaurant Reviews (Bakeoff),$$$$,Dinner,2.3
19469,Best meal in town!,positive,0.853,0.113,0.035,Restaurant Reviews (Bakeoff),$,Breakfast,4.6
19470,The food was remarkable!,positive,0.749,0.116,0.135,Restaurant Reviews (Bakeoff),$$,Lunch,4.2
19471,The food was amazing!,positive,0.825,0.072,0.103,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.7
19472,The quality exceeded all expectations.,positive,0.53,0.355,0.115,Restaurant Reviews (Bakeoff),$$,Takeout,4.6
19473,The quality exceeded all expectations.,positive,0.753,0.012,0.235,Restaurant Reviews (Bakeoff),$$$,Dinner,2.9
19474,Can't recommend this place enough!,positive,0.556,0.242,0.202,Restaurant Reviews (Bakeoff),$$$,Lunch,1.2
19475,I got sick after eating here.,negative,0.672,0.179,0.149,Restaurant Reviews (Bakeoff),$$,Takeout,2.9
19476,"I've had better, I've had worse.",neutral,0.869,0.021,0.11,Restaurant Reviews (Bakeoff),$$$$,Dinner,2.0
19477,I got sick after eating here.,negative,0.753,0.167,0.08,Restaurant Reviews (Bakeoff),$$$$,Lunch,1.2
19478,Worst meal I've ever had.,negative,0.458,0.327,0.215,Restaurant Reviews (Bakeoff),$$,Dinner,3.5
19479,The quality exceeded all expectations.,positive,0.647,0.104,0.248,Restaurant Reviews (Bakeoff),$$,Lunch,1.7
19480,"I've had better, I've had worse.",neutral,0.568,0.271,0.16,Restaurant Reviews (Bakeoff),$$,Takeout,2.1
19481,Absolutely delicious food and great service.,positive,0.733,0.2,0.067,Restaurant Reviews (Bakeoff),$,Breakfast,2.8
19482,The dessert is to die for!,positive,0.496,0.207,0.297,Restaurant Reviews (Bakeoff),$$$$,Dinner,3.3
19483,The food was okay and the service was fine.,neutral,0.689,0.259,0.052,Restaurant Reviews (Bakeoff),$,Lunch,1.0
19484,Worst meal I've ever had.,negative,0.765,0.149,0.086,Restaurant Reviews (Bakeoff),$,Dinner,2.0
19485,Wonderful experience from start to finish.,positive,0.723,0.166,0.112,Restaurant Reviews (Bakeoff),$$$$,Dinner,3.4
19486,I got sick after eating here.,negative,0.5,0.212,0.288,Restaurant Reviews (Bakeoff),$,Takeout,1.5
19487,Complete rip-off for the price.,negative,0.704,0.214,0.083,Restaurant Reviews (Bakeoff),$$,Brunch,1.4
19488,The staff was friendly and the food was mouth-watering.,positive,0.761,0.025,0.214,Restaurant Reviews (Bakeoff),$$$,Brunch,1.7
19489,Can't recommend this place enough!,positive,0.483,0.261,0.256,Restaurant Reviews (Bakeoff),$$,Breakfast,3.2
19490,The dessert is to die for!,positive,0.596,0.096,0.308,Restaurant Reviews (Bakeoff),$$,Dinner,2.8
19491,I'm very happy with everything here.,positive,0.722,0.058,0.22,Restaurant Reviews (Bakeoff),$$$,Breakfast,2.5
19492,Best meal in town!,positive,0.55,0.132,0.319,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.6
19493,The meal was adequate but nothing memorable.,neutral,0.735,0.087,0.177,Restaurant Reviews (Bakeoff),$,Brunch,3.7
19494,Absolutely delicious food and great service.,positive,0.563,0.205,0.232,Restaurant Reviews (Bakeoff),$,Brunch,4.8
19495,Best meal in town!,positive,0.642,0.033,0.325,Restaurant Reviews (Bakeoff),$,Takeout,2.9
19496,I'm very happy with everything here.,positive,0.782,0.18,0.038,Restaurant Reviews (Bakeoff),$,Takeout,2.4
19497,Best meal in town!,positive,0.634,0.201,0.164,Restaurant Reviews (Bakeoff),$$$$,Breakfast,2.7
19498,I'm very happy with everything here.,positive,0.743,0.076,0.182,Restaurant Reviews (Bakeoff),$$,Lunch,3.2
19499,The food was delicious!,positive,0.658,0.243,0.099,Restaurant Reviews (Bakeoff),$,Dinner,3.0
19500,The staff was friendly and the food was excellent.,positive,0.608,0.129,0.262,Restaurant Reviews (Bakeoff),$$$$,Lunch,2.2
19501,The quality exceeded all expectations.,positive,0.674,0.135,0.191,Restaurant Reviews (Bakeoff),$$$,Brunch,1.9
19502,The quality exceeded all expectations.,positive,0.688,0.147,0.166,Restaurant Reviews (Bakeoff),$,Dinner,4.0
19503,Can't recommend this place enough!,positive,0.523,0.274,0.203,Restaurant Reviews (Bakeoff),$$$$,Breakfast,3.8
19504,Best meal in town!,positive,0.846,0.047,0.106,Restaurant Reviews (Bakeoff),$$$$,Breakfast,1.6
19505,"I've had better, I've had worse.",neutral,0.708,0.156,0.136,Restaurant Reviews (Bakeoff),$$$,Takeout,3.1
19506,Wonderful experience from start to finish.,positive,0.646,0.306,0.048,Restaurant Reviews (Bakeoff),$$$$,Dinner,1.0
19507,What a great hidden gem!,positive,0.697,0.089,0.214,Restaurant Reviews (Bakeoff),$$$,Lunch,2.6
19508,The food was awful.,negative,0.676,0.211,0.114,Restaurant Reviews (Bakeoff),$$$$,Brunch,2.8
19509,The quality exceeded all expectations.,positive,0.565,0.286,0.148,Restaurant Reviews (Bakeoff),$$$$,Breakfast,2.3
19510,"It's an average place, nothing more.",neutral,0.546,0.223,0.23,Restaurant Reviews (Bakeoff),$$,Breakfast,2.3
19511,The food tasted like garbage.,negative,0.722,0.146,0.132,Restaurant Reviews (Bakeoff),$$$,Brunch,4.1
19512,Worst meal I've ever had.,negative,0.745,0.223,0.032,Restaurant Reviews (Bakeoff),$,Breakfast,4.4
19513,Can't recommend this place enough!,positive,0.729,0.242,0.029,Restaurant Reviews (Bakeoff),$$,Dinner,1.5
19514,"Not impressed, not disappointed - just okay.",neutral,0.604,0.234,0.162,Restaurant Reviews (Bakeoff),$$$,Takeout,3.2
19515,The quality exceeded all expectations.,positive,0.585,0.208,0.208,Restaurant Reviews (Bakeoff),$$$$,Dinner,4.7
19516,Decent value for money.,neutral,0.615,0.187,0.198,Restaurant Reviews (Bakeoff),$,Dinner,1.2
19517,The dessert is to die for!,positive,0.609,0.271,0.119,Restaurant Reviews (Bakeoff),$,Brunch,4.9
19518,The service was slow and the food was under-seasoned.,negative,0.489,0.265,0.246,Restaurant Reviews (Bakeoff),$$$$,Takeout,1.7
19519,The food was unremarkable.,neutral,0.687,0.103,0.21,Restaurant Reviews (Bakeoff),$$$,Takeout,4.4
19520,The food was superb!,positive,0.562,0.189,0.249,Restaurant Reviews (Bakeoff),$$$,Breakfast,3.9
19521,Can't recommend this place enough!,positive,0.764,0.095,0.142,Restaurant Reviews (Bakeoff),$$$$,Lunch,1.9
19522,The staff was friendly and the food was remarkable.,positive,0.511,0.256,0.232,Restaurant Reviews (Bakeoff),$$$,Dinner,2.7
19523,Best meal in town!,positive,0.637,0.227,0.136,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.9
19524,The quality exceeded all expectations.,positive,0.625,0.133,0.242,Restaurant Reviews (Bakeoff),$$,Brunch,4.0
19525,Can't recommend this place enough!,positive,0.562,0.202,0.235,Restaurant Reviews (Bakeoff),$$$$,Lunch,3.0
19526,Absolutely delicious food and great service.,positive,0.643,0.116,0.241,Restaurant Reviews (Bakeoff),$,Lunch,1.5
19527,Terrible experience - extremely disappointing.,negative,0.699,0.267,0.034,Restaurant Reviews (Bakeoff),$$,Lunch,2.4
19528,Absolutely delicious food and great service.,positive,0.698,0.172,0.13,Restaurant Reviews (Bakeoff),$$,Takeout,2.0
19529,"Save your money, this place is under-seasoned.",negative,0.753,0.018,0.229,Restaurant Reviews (Bakeoff),$$$,Dinner,3.1
19530,Wonderful experience from start to finish.,positive,0.692,0.299,0.009,Restaurant Reviews (Bakeoff),$$,Takeout,1.1
19531,The staff was friendly and the food was excellent.,positive,0.628,0.194,0.178,Restaurant Reviews (Bakeoff),$$$,Lunch,4.1
19532,Decent value for money.,neutral,0.599,0.231,0.17,Restaurant Reviews (Bakeoff),$$$,Breakfast,5.0
19533,The food was amazing!,positive,0.6,0.23,0.17,Restaurant Reviews (Bakeoff),$$$$,Brunch,2.0
19534,The service was slow and the food was overcooked.,negative,0.556,0.359,0.086,Restaurant Reviews (Bakeoff),$$$$,Lunch,3.7
19535,The food was exceptional!,positive,0.705,0.197,0.098,Restaurant Reviews (Bakeoff),$$$$,Lunch,3.4
19536,Decent value for money.,neutral,0.771,0.059,0.169,Restaurant Reviews (Bakeoff),$$,Lunch,4.9
19537,The portion was small and overpriced.,negative,0.586,0.265,0.149,Restaurant Reviews (Bakeoff),$$$$,Takeout,2.4
19538,The food was passable.,neutral,0.566,0.126,0.308,Restaurant Reviews (Bakeoff),$$,Dinner,3.4
19539,The food was okay and the service was fine.,neutral,0.582,0.259,0.159,Restaurant Reviews (Bakeoff),$$,Lunch,4.9
19540,I'm very happy with everything here.,positive,0.636,0.239,0.125,Restaurant Reviews (Bakeoff),$,Brunch,3.9
19541,The staff was friendly and the food was perfect.,positive,0.713,0.172,0.115,Restaurant Reviews (Bakeoff),$$,Dinner,1.5
19542,The food was delicious!,positive,0.678,0.168,0.155,Restaurant Reviews (Bakeoff),$,Brunch,2.9
19543,The portion was small and overpriced.,negative,0.654,0.234,0.112,Restaurant Reviews (Bakeoff),$$$,Dinner,3.5
19544,The quality exceeded all expectations.,positive,0.912,0.062,0.026,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.1
19545,Nothing special about this place.,neutral,0.668,0.239,0.094,Restaurant Reviews (Bakeoff),$,Lunch,1.3
19546,"Save your money, this place is stale.",negative,0.634,0.168,0.198,Restaurant Reviews (Bakeoff),$$$$,Takeout,3.4
19547,Worst meal I've ever had.,negative,0.601,0.187,0.211,Restaurant Reviews (Bakeoff),$$,Lunch,3.2
19548,What a great hidden gem!,positive,0.711,0.01,0.28,Restaurant Reviews (Bakeoff),$$,Lunch,2.5
19549,The staff was friendly and the food was superb.,positive,0.881,0.026,0.093,Restaurant Reviews (Bakeoff),$$,Lunch,1.7
19550,Terrible experience - extremely disappointing.,negative,0.88,0.096,0.024,Restaurant Reviews (Bakeoff),$$$$,Lunch,1.1
19551,What a great hidden gem!,positive,0.588,0.092,0.32,Restaurant Reviews (Bakeoff),$$$$,Takeout,4.9
19552,Best meal in town!,positive,0.743,0.088,0.17,Restaurant Reviews (Bakeoff),$,Brunch,2.0
19553,Disgusting - never coming back.,negative,0.562,0.149,0.289,Restaurant Reviews (Bakeoff),$,Brunch,1.6
19554,Wonderful experience from start to finish.,positive,0.693,0.195,0.112,Restaurant Reviews (Bakeoff),$$$,Dinner,4.5
19555,"It's an average place, nothing more.",neutral,0.736,0.231,0.033,Restaurant Reviews (Bakeoff),$$$$,Breakfast,4.4
19556,The food tasted like garbage.,negative,0.531,0.266,0.203,Restaurant Reviews (Bakeoff),$$,Brunch,4.0
19557,The meal was mediocre but nothing memorable.,neutral,0.75,0.009,0.241,Restaurant Reviews (Bakeoff),$,Lunch,4.0
19558,Terrible experience - extremely disappointing.,negative,0.734,0.104,0.161,Restaurant Reviews (Bakeoff),$$$,Lunch,2.3
19559,The dessert is to die for!,positive,0.617,0.143,0.24,Restaurant Reviews (Bakeoff),$,Dinner,1.6
19560,Can't recommend this place enough!,positive,0.686,0.19,0.124,Restaurant Reviews (Bakeoff),$$,Lunch,2.7
19561,Wonderful experience from start to finish.,positive,0.795,0.094,0.112,Restaurant Reviews (Bakeoff),$,Dinner,1.5
19562,The staff was friendly and the food was outstanding.,positive,0.511,0.269,0.22,Restaurant Reviews (Bakeoff),$,Lunch,4.1
19563,The service was slow and the food was tasteless.,negative,0.723,0.236,0.041,Restaurant Reviews (Bakeoff),$$$,Lunch,3.8
19564,Best meal in town!,positive,0.593,0.243,0.163,Restaurant Reviews (Bakeoff),$$$,Takeout,1.6
19565,The food was wonderful!,positive,0.912,0.026,0.062,Restaurant Reviews (Bakeoff),$$,Takeout,4.1
19566,The food was exceptional!,positive,0.879,0.035,0.086,Restaurant Reviews (Bakeoff),$$$$,Brunch,3.0
19567,I'm very happy with everything here.,positive,0.686,0.061,0.253,Restaurant Reviews (Bakeoff),$$,Takeout,4.9
19568,The food was okay and the service was fine.,neutral,0.758,0.036,0.205,Restaurant Reviews (Bakeoff),$$$,Brunch,2.9
19569,The quality exceeded all expectations.,positive,0.616,0.221,0.163,Restaurant Reviews (Bakeoff),$$$,Brunch,2.5
19570,Best meal in town!,positive,0.666,0.288,0.046,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.7
19571,The food was superb!,positive,0.592,0.221,0.187,Restaurant Reviews (Bakeoff),$,Brunch,4.4
19572,Worst meal I've ever had.,negative,0.815,0.118,0.067,Restaurant Reviews (Bakeoff),$$$,Dinner,1.7
19573,Terrible experience - extremely disappointing.,negative,0.614,0.257,0.128,Restaurant Reviews (Bakeoff),$$$,Takeout,4.7
19574,What a great hidden gem!,positive,0.892,0.032,0.076,Restaurant Reviews (Bakeoff),$$$$,Dinner,2.2
19575,Average quality at best.,neutral,0.756,0.034,0.21,Restaurant Reviews (Bakeoff),$$$$,Takeout,2.8
19576,"Not impressed, not disappointed - just decent.",neutral,0.712,0.207,0.081,Restaurant Reviews (Bakeoff),$$,Brunch,1.8
19577,The staff was friendly and the food was superb.,positive,0.681,0.193,0.125,Restaurant Reviews (Bakeoff),$$,Dinner,4.5
19578,The quality exceeded all expectations.,positive,0.65,0.205,0.145,Restaurant Reviews (Bakeoff),$$,Lunch,3.7
19579,The food was outstanding!,positive,0.638,0.316,0.046,Restaurant Reviews (Bakeoff),$,Takeout,2.9
19580,What a great hidden gem!,positive,0.63,0.24,0.13,Restaurant Reviews (Bakeoff),$,Breakfast,3.9
19581,The staff was friendly and the food was exceptional.,positive,0.661,0.056,0.283,Restaurant Reviews (Bakeoff),$$,Takeout,3.6
19582,Average quality at best.,neutral,0.601,0.17,0.229,Restaurant Reviews (Bakeoff),$$,Brunch,1.4
19583,Disgusting - never coming back.,negative,0.647,0.315,0.038,Restaurant Reviews (Bakeoff),$$$$,Brunch,1.3
19584,The quality exceeded all expectations.,positive,0.551,0.229,0.219,Restaurant Reviews (Bakeoff),$$$,Lunch,4.1
19585,What a great hidden gem!,positive,0.536,0.159,0.306,Restaurant Reviews (Bakeoff),$,Lunch,2.5
19586,The service was slow and the food was revolting.,negative,0.633,0.148,0.219,Restaurant Reviews (Bakeoff),$$,Lunch,3.6
19587,Complete rip-off for the price.,negative,0.742,0.129,0.129,Restaurant Reviews (Bakeoff),$$,Dinner,4.6
19588,I'm very happy with everything here.,positive,0.626,0.215,0.158,Restaurant Reviews (Bakeoff),$$$,Brunch,1.6
19589,Wonderful experience from start to finish.,positive,0.636,0.319,0.045,Restaurant Reviews (Bakeoff),$$$,Breakfast,2.4
19590,The food tasted like garbage.,negative,0.642,0.302,0.056,Restaurant Reviews (Bakeoff),$$$,Lunch,2.2
19591,Absolutely delicious food and great service.,positive,0.624,0.149,0.227,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.7
19592,Best meal in town!,positive,0.694,0.062,0.243,Restaurant Reviews (Bakeoff),$$$,Takeout,4.4
19593,Complete rip-off for the price.,negative,0.651,0.161,0.188,Restaurant Reviews (Bakeoff),$$$,Dinner,4.1
19594,The service was slow and the food was bland.,negative,0.682,0.219,0.099,Restaurant Reviews (Bakeoff),$$,Breakfast,3.6
19595,Wonderful experience from start to finish.,positive,0.683,0.22,0.097,Restaurant Reviews (Bakeoff),$$,Breakfast,1.5
19596,"Not impressed, not disappointed - just okay.",neutral,0.495,0.228,0.277,Restaurant Reviews (Bakeoff),$$$$,Takeout,1.4
19597,The portion was small and overpriced.,negative,0.586,0.333,0.081,Restaurant Reviews (Bakeoff),$,Brunch,4.5
